rel_path,source,bytes,sha256,frozen_at
ssp126/tables/tbl_csi_monthly.csv,C:/Users/oderin/Documents/drive/000000_tezim/0000_tezim/r_project_tez/outputs/ssp126/tables/tbl_csi_monthly.csv,2412,1e02eb73fd65e11a0a7bb3848f59a53301e3f76ef2c0ae47d8951503f389cd2b,2026-08-15 17:34:47 +03
ssp126/tables/tbl_decade.csv,C:/Users/oderin/Documents/drive/000000_tezim/0000_tezim/r_project_tez/outputs/ssp126/tables/tbl_decade.csv,778,27b31feab03f0d2c981c26144d51a9fe838657cc04b4b4d47f6da1b114662559,2026-08-15 17:34:47 +03
ssp126/tables/tbl_horizon.csv,C:/Users/oderin/Documents/drive/000000_tezim/0000_tezim/r_project_tez/outputs/ssp126/tables/tbl_horizon.csv,276,2d5d1c51d83ccae4ac7921a36c5ea1c6580c03c412a0fb61837a5c64e7994ca2,2026-08-15 17:34:47 +03
ssp126/tables/tbl_import_summary.csv,C:/Users/oderin/Documents/drive/000000_tezim/0000_tezim/r_project_tez/outputs/ssp126/tables/tbl_import_summary.csv,296,2d4cb28e0e5653945caf69089ad566d65b09731122b6b69279d5b3a9f7926fbc,2026-08-15 17:34:47 +03
ssp126/tables/tbl_moran.csv,C:/Users/oderin/Documents/drive/000000_tezim/0000_tezim/r_project_tez/outputs/ssp126/tables/tbl_moran.csv,197,803453f625ba9b42c48a8e3c9522d68a02c830ca741f518c23c704c6ca272bb2,2026-08-15 17:34:47 +03
ssp126/tables/tbl_param_ranges.csv,C:/Users/oderin/Documents/drive/000000_tezim/0000_tezim/r_project_tez/outputs/ssp126/tables/tbl_param_ranges.csv,221,4dcb02ddee4314ff8e1973a37d66ca6b2ddcd59ea8c4dd1390231d2aa73ff684,2026-08-15 17:34:47 +03
ssp126/tables/tbl_prcc.csv,C:/Users/oderin/Documents/drive/000000_tezim/0000_tezim/r_project_tez/outputs/ssp126/tables/tbl_prcc.csv,458,8ad09dbaafceda51e8f507edeff5bdc235e05d1442ab711da4743a3d2f76a162,2026-08-15 17:34:47 +03
ssp126/tables/tbl_prcc_param_ranges.csv,C:/Users/oderin/Documents/drive/000000_tezim/0000_tezim/r_project_tez/outputs/ssp126/tables/tbl_prcc_param_ranges.csv,271,7d02b7c2f4746c664235f8a28b3534abc22d86adfe8a818026dd229d5c76010d,2026-08-15 17:34:47 +03
ssp126/tables/tbl_season.csv,C:/Users/oderin/Documents/drive/000000_tezim/0000_tezim/r_project_tez/outputs/ssp126/tables/tbl_season.csv,170,49ce55fec95f13e1a191029e3a4640ba000501adcc46ca2e4b61382a94617f92,2026-08-15 17:34:47 +03
ssp126/tables/tbl_sens_importation.csv,C:/Users/oderin/Documents/drive/000000_tezim/0000_tezim/r_project_tez/outputs/ssp126/tables/tbl_sens_importation.csv,1188,2f3edb563ecd830d034c67666bdf4e79dcc30772888ab3f0b2f889635887207a,2026-08-15 17:34:47 +03
ssp126/tables/tbl_validation.csv,C:/Users/oderin/Documents/drive/000000_tezim/0000_tezim/r_project_tez/outputs/ssp126/tables/tbl_validation.csv,123,2e9fdeb5a4446f315a0b71b7d684c6cbbce7dd1a2192409924854d7d43241930,2026-08-15 17:34:47 +03
ssp126/validation/validation_jensen_detail.csv,C:/Users/oderin/Documents/drive/000000_tezim/0000_tezim/r_project_tez/outputs/ssp126/validation/validation_jensen_detail.csv,155546,7d0a3dc321b571f584757b30697a84fe24b4aed8184bae3ee36070ed09774971,2026-08-15 00:53:18 +03
ssp126/validation/validation_stage1_summary.csv,C:/Users/oderin/Documents/drive/000000_tezim/0000_tezim/r_project_tez/outputs/ssp126/validation/validation_stage1_summary.csv,137,e391739dd0afb2abd317893dc81220619873604633d21203137e24aba7002d66,2026-08-15 17:34:47 +03
ssp126/validation/validation_stage2_jensen.csv,C:/Users/oderin/Documents/drive/000000_tezim/0000_tezim/r_project_tez/outputs/ssp126/validation/validation_stage2_jensen.csv,236,93fbc4eba66d5b314f710df102951b170a9e9fd265535055c46748d2bf8494be,2026-08-15 17:34:47 +03
ssp126/validation/validation_two_stage_full.rds,C:/Users/oderin/Documents/drive/000000_tezim/0000_tezim/r_project_tez/outputs/ssp126/validation/validation_two_stage_full.rds,165946,5cbcd4111d837fe951df6aaf52e54fee7f3148751f22c2247ae4b2fb5821ce23,2026-08-15 00:53:18 +03
ssp245/analytic/ctmc_spark_horizon_2025_2075.csv,C:/Users/oderin/Documents/drive/000000_tezim/0000_tezim/r_project_tez/outputs/ssp245/model_results/ctmc_spark_horizon_2025_2075.csv,905,4d7c489336252bf09437c023870b5b0e0598c3b681991da236aab487a7925fb9,2026-08-15 00:08:41 +03
ssp245/analytic/ctmc_spark_horizon_2025_2075.rds,C:/Users/oderin/Documents/drive/000000_tezim/0000_tezim/r_project_tez/outputs/ssp245/model_results/ctmc_spark_horizon_2025_2075.rds,540,0a8e56d0bdad74b7c78d4f00195817a37d132d776d2af4fa0e0cec56a06802ab,2026-08-15 00:53:18 +03
ssp245/analytic/ctmc_spark_monthly_2025_2075.csv,C:/Users/oderin/Documents/drive/000000_tezim/0000_tezim/r_project_tez/outputs/ssp245/model_results/ctmc_spark_monthly_2025_2075.csv,565165,5d4449ff526c0eed083ebf658ad43aa61f89d99b0c6a35cce56f64f94fb38d9e,2026-08-15 00:08:41 +03
ssp245/analytic/ctmc_spark_monthly_2025_2075.rds,C:/Users/oderin/Documents/drive/000000_tezim/0000_tezim/r_project_tez/outputs/ssp245/model_results/ctmc_spark_monthly_2025_2075.rds,111726,52fc9c7dfce671166e2269d7350b4a6084037f090f3841b1df28305e2f2687c1,2026-08-15 00:53:18 +03
ssp245/analytic/ctmc_spark_yearly_2025_2075.csv,C:/Users/oderin/Documents/drive/000000_tezim/0000_tezim/r_project_tez/outputs/ssp245/model_results/ctmc_spark_yearly_2025_2075.csv,48463,11806d9b5c9f3c2ab7955e8f6ad337aa46e0884dffc528232965862e195c9792,2026-08-15 00:08:41 +03
ssp245/analytic/ctmc_spark_yearly_2025_2075.rds,C:/Users/oderin/Documents/drive/000000_tezim/0000_tezim/r_project_tez/outputs/ssp245/model_results/ctmc_spark_yearly_2025_2075.rds,12456,aa8dc723277555a869a327847875ece9d47c29686c1724fcff60b8d6697b405c,2026-08-15 00:53:18 +03
ssp245/diagnostics/mc_validation/fig_abs_diff_histogram.png,C:/Users/oderin/Documents/drive/000000_tezim/0000_tezim/r_project_tez/outputs/ssp245/diagnostics/mc_validation/fig_abs_diff_histogram.png,21880,b5e1c6421d95ba61aa0fca3694cb3de0c5c5e8a4dad8edbffc286075ec8ad90b,2026-08-15 00:53:18 +03
ssp245/diagnostics/mc_validation/fig_mc_vs_analytic.png,C:/Users/oderin/Documents/drive/000000_tezim/0000_tezim/r_project_tez/outputs/ssp245/diagnostics/mc_validation/fig_mc_vs_analytic.png,92073,96742267e2e6d61105d9f7db5cc32ba2a984e398c697c4830599f75b255683f5,2026-08-15 00:53:18 +03
ssp245/diagnostics/mc_validation/mc_validation_results.csv,C:/Users/oderin/Documents/drive/000000_tezim/0000_tezim/r_project_tez/outputs/ssp245/diagnostics/mc_validation/mc_validation_results.csv,393912,02a1a633322f16af9d519f5ad7347dcd58c820500081e7af455659b0c717e0a1,2026-08-15 00:53:18 +03
ssp245/diagnostics/mc_validation/mc_validation_summary.csv,C:/Users/oderin/Documents/drive/000000_tezim/0000_tezim/r_project_tez/outputs/ssp245/diagnostics/mc_validation/mc_validation_summary.csv,829,989e1f199621cb4871f2325def48f90e6048049580f97811200066b697f8e0fa,2026-08-15 17:34:47 +03
ssp245/figures/fig_country_contrib.png,C:/Users/oderin/Documents/drive/000000_tezim/0000_tezim/r_project_tez/outputs/ssp245/figures/fig_country_contrib.png,127773,837e57982855f5f9dee25f94bf3236f6ed636d58b552d50b056a6528ce01f822,2026-08-15 17:34:47 +03
ssp245/figures/fig_csi_heat.png,C:/Users/oderin/Documents/drive/000000_tezim/0000_tezim/r_project_tez/outputs/ssp245/figures/fig_csi_heat.png,189365,53f08824c07cde28983ed7f70bec77a25ffa5d99611fc9c063cf428b952705b4,2026-08-15 17:34:47 +03
ssp245/figures/fig_csi_trend.png,C:/Users/oderin/Documents/drive/000000_tezim/0000_tezim/r_project_tez/outputs/ssp245/figures/fig_csi_trend.png,149639,3a22f526f3eeca1c1787251c9e33905f44e577f35dfe2001549b172309e69977,2026-08-15 17:34:47 +03
ssp245/figures/fig_decade.png,C:/Users/oderin/Documents/drive/000000_tezim/0000_tezim/r_project_tez/outputs/ssp245/figures/fig_decade.png,210090,8b470266c4775466d3f2dc5513daecee0d14dbd649ed45be4e962fa63a67f152,2026-08-15 17:34:47 +03
ssp245/figures/fig_decade_progression.pdf,C:/Users/oderin/Documents/drive/000000_tezim/0000_tezim/r_project_tez/outputs/ssp245/figures/fig_decade_progression.pdf,6567,2a8e5af209677ecfbc903910b65b8332167f994eb040b95b47d4148defaec2c3,2026-08-15 00:53:18 +03
ssp245/figures/fig_decade_progression.png,C:/Users/oderin/Documents/drive/000000_tezim/0000_tezim/r_project_tez/outputs/ssp245/figures/fig_decade_progression.png,225283,c58915949da0ed98de5137bd63cf595ccade32dba7e6b9938418e8b54c980dc4,2026-08-15 17:34:47 +03
ssp245/figures/fig_heatmap_lambda.png,C:/Users/oderin/Documents/drive/000000_tezim/0000_tezim/r_project_tez/outputs/ssp245/figures/fig_heatmap_lambda.png,132025,89a72bf5ce83f81313da5007d0a9d34b2b49b9a19d0af04dc76a242c0e924ca6,2026-08-15 17:34:47 +03
ssp245/figures/fig_import_heatmap.png,C:/Users/oderin/Documents/drive/000000_tezim/0000_tezim/r_project_tez/outputs/ssp245/figures/fig_import_heatmap.png,88517,9d4b9d98062db15ce94a51938d3011276c66fc30ea0f14c635ba6e2a9cda23df,2026-08-15 17:34:47 +03
ssp245/figures/fig_import_trend.png,C:/Users/oderin/Documents/drive/000000_tezim/0000_tezim/r_project_tez/outputs/ssp245/figures/fig_import_trend.png,145206,46bbafec3161c8e7e7fc0b74975081477016589bb78d1cadf3b46084720b60e0,2026-08-15 17:34:47 +03
ssp245/figures/fig_moran.png,C:/Users/oderin/Documents/drive/000000_tezim/0000_tezim/r_project_tez/outputs/ssp245/figures/fig_moran.png,117100,84da98d5bc2614fc7e6f555f2de3cc8cb49a87708a72fa034b5ba55c09907078,2026-08-15 17:34:47 +03
ssp245/figures/fig_pest_season.png,C:/Users/oderin/Documents/drive/000000_tezim/0000_tezim/r_project_tez/outputs/ssp245/figures/fig_pest_season.png,201247,89cda3bc4724972a92e79dc9110610aa8cbf5d45ad0e972c038df4b55f195569,2026-08-15 17:34:47 +03
ssp245/figures/fig_prcc.png,C:/Users/oderin/Documents/drive/000000_tezim/0000_tezim/r_project_tez/outputs/ssp245/figures/fig_prcc.png,60961,45080f7d0e296eeab25c795329d599c07c95196a0c94c47ef1391f332cab14b9,2026-08-15 17:34:47 +03
ssp245/figures/fig_season.png,C:/Users/oderin/Documents/drive/000000_tezim/0000_tezim/r_project_tez/outputs/ssp245/figures/fig_season.png,143702,eb1d1c5bb3630e0b0ee10433345f68bba5d10cef1c4bfd5bd0c29e7e918cf22d,2026-08-15 17:34:47 +03
ssp245/figures/fig_temp_rh.png,C:/Users/oderin/Documents/drive/000000_tezim/0000_tezim/r_project_tez/outputs/ssp245/figures/fig_temp_rh.png,353074,12cbe40f708f7f757a1f75af3590671e2f281392c8a7764d807c3d9496074f2a,2026-08-15 17:34:47 +03
ssp245/figures/fig_tornado.png,C:/Users/oderin/Documents/drive/000000_tezim/0000_tezim/r_project_tez/outputs/ssp245/figures/fig_tornado.png,130219,64ab686da0e088904210743211a56a69db65cb24a0bd04e3b829fde42faf0cc9,2026-08-15 17:34:47 +03
ssp245/figures/fig_validation.png,C:/Users/oderin/Documents/drive/000000_tezim/0000_tezim/r_project_tez/outputs/ssp245/figures/fig_validation.png,88755,71073a36fc780f5905b4b3fc95c121dc8ddee3e03c6c6fd5ca7b1ba40eed3e6c,2026-08-15 17:34:47 +03
ssp245/figures/fig_yearly_risk.png,C:/Users/oderin/Documents/drive/000000_tezim/0000_tezim/r_project_tez/outputs/ssp245/figures/fig_yearly_risk.png,367819,efc0a9125012e789852e0ff54dd26deafaea1e7a3fd44996b7c1c9228db54752,2026-08-15 17:34:47 +03
ssp245/figures/fig_yearly_risk_en.png,C:/Users/oderin/Documents/drive/000000_tezim/0000_tezim/r_project_tez/outputs/ssp245/figures/fig_yearly_risk_en.png,372211,b9686a4b1c45e017b160c46defe7dc4db598b9feec2b00190f77b27a707f1873,2026-08-15 17:34:47 +03
ssp245/importation/eta_base/importation_pressure_monthly_2025_2075.csv,C:/Users/oderin/Documents/drive/000000_tezim/0000_tezim/r_project_tez/outputs/ssp245/sensitivity/importation/eta_base/importation_pressure_monthly_2025_2075.csv,2870611,d91f2c46797278916dcaf68c51deba535dd80620cf31e2eb957faa7ec94d5bc1,2026-08-15 00:08:41 +03
ssp245/importation/eta_high/importation_pressure_monthly_2025_2075.csv,C:/Users/oderin/Documents/drive/000000_tezim/0000_tezim/r_project_tez/outputs/ssp245/sensitivity/importation/eta_high/importation_pressure_monthly_2025_2075.csv,2896243,04dad644169332b543d100b585b25e0a3e68d6f42f2bc7b54cd2ff84ae724842,2026-08-15 00:08:41 +03
ssp245/importation/eta_low/importation_pressure_monthly_2025_2075.csv,C:/Users/oderin/Documents/drive/000000_tezim/0000_tezim/r_project_tez/outputs/ssp245/sensitivity/importation/eta_low/importation_pressure_monthly_2025_2075.csv,2891201,639a84aaca4330fa06d200d635453d6f827f0dd19a691b348b96ed9018297c7c,2026-08-15 00:08:41 +03
ssp245/importation/k010/importation_pressure_monthly_2025_2075.csv,C:/Users/oderin/Documents/drive/000000_tezim/0000_tezim/r_project_tez/outputs/ssp245/sensitivity/importation/k010/importation_pressure_monthly_2025_2075.rds (rds -> csv),2806859,6c74ee4102398ec4637708775545162f908a04b21aabfc6cd70112a2e569b635,2026-08-15 00:13:24 +03
ssp245/importation/k013/importation_pressure_monthly_2025_2075.csv,C:/Users/oderin/Documents/drive/000000_tezim/0000_tezim/r_project_tez/outputs/ssp245/sensitivity/importation/k013/importation_pressure_monthly_2025_2075.rds (rds -> csv),2805069,8bf3f3d5500aa2146928e10af78f793c1dd00f0e75aff7d7074a9d66f22b4c09,2026-08-15 00:13:25 +03
ssp245/importation/k020/importation_pressure_monthly_2025_2075.csv,C:/Users/oderin/Documents/drive/000000_tezim/0000_tezim/r_project_tez/outputs/ssp245/sensitivity/importation/k020/importation_pressure_monthly_2025_2075.rds (rds -> csv),2805500,da16d21db49bb9fe9fa5cf50a635f56474b41cf162641d05fec2bbf3ce0dbaae,2026-08-15 00:13:25 +03
ssp245/importation/sensitivity_summary_ssp245.csv,C:/Users/oderin/Documents/drive/000000_tezim/0000_tezim/r_project_tez/outputs/ssp245/sensitivity/importation/sensitivity_summary_ssp245.csv,1064,0e94cf15390bcf4da93b9e9097875e9396896ae79d02c363f841d6992779d365,2026-08-15 01:00:43 +03
ssp245/oat/base/ctmc_spark_horizon_2025_2075_rep1000.csv,C:/Users/oderin/Documents/drive/000000_tezim/0000_tezim/r_project_tez/outputs/ssp245/sensitivity/ctmc_mc/base/ctmc_spark_horizon_2025_2075_rep1000.csv,1799,35e97eeffbd2bd26e5719df0e452c548794cbc032f1493c37a46d937b7ea4394,2026-08-15 00:08:41 +03
ssp245/oat/beta_minus_20/ctmc_spark_horizon_2025_2075_rep1000.csv,C:/Users/oderin/Documents/drive/000000_tezim/0000_tezim/r_project_tez/outputs/ssp245/sensitivity/ctmc_mc/beta_minus_20/ctmc_spark_horizon_2025_2075_rep1000.csv,1818,ef4730fe33fe5afd4942cadf2f390cb42f863c904c8d85dac86c05a098665843,2026-08-15 00:08:41 +03
ssp245/oat/beta_plus_20/ctmc_spark_horizon_2025_2075_rep1000.csv,C:/Users/oderin/Documents/drive/000000_tezim/0000_tezim/r_project_tez/outputs/ssp245/sensitivity/ctmc_mc/beta_plus_20/ctmc_spark_horizon_2025_2075_rep1000.csv,1787,60fffee3d5652574457b273c53a23fa59ea9174df8c56055a248c60e121766d2,2026-08-15 00:08:41 +03
ssp245/oat/ip_minus_20/ctmc_spark_horizon_2025_2075_rep1000.csv,C:/Users/oderin/Documents/drive/000000_tezim/0000_tezim/r_project_tez/outputs/ssp245/sensitivity/ctmc_mc/ip_minus_20/ctmc_spark_horizon_2025_2075_rep1000.csv,1815,7a90822faab543df562d30d6f36347b6470abe1c495802ea829514ee485b43af,2026-08-15 00:08:41 +03
ssp245/oat/ip_plus_20/ctmc_spark_horizon_2025_2075_rep1000.csv,C:/Users/oderin/Documents/drive/000000_tezim/0000_tezim/r_project_tez/outputs/ssp245/sensitivity/ctmc_mc/ip_plus_20/ctmc_spark_horizon_2025_2075_rep1000.csv,1786,c5e6d5c176e4c07a59105a445b79e2b5f608ce708b3c57877e58d969a6d0678a,2026-08-15 00:08:41 +03
ssp245/oat/m_050/ctmc_spark_horizon_2025_2075_rep1000.csv,C:/Users/oderin/Documents/drive/000000_tezim/0000_tezim/r_project_tez/outputs/ssp245/sensitivity/ctmc_mc/m_050/ctmc_spark_horizon_2025_2075_rep1000.csv,1840,b6f9480049de6e18457663c2a2b386f91c89bc405b9a359424a5ee98df1b6742,2026-08-15 00:08:41 +03
ssp245/oat/m_080/ctmc_spark_horizon_2025_2075_rep1000.csv,C:/Users/oderin/Documents/drive/000000_tezim/0000_tezim/r_project_tez/outputs/ssp245/sensitivity/ctmc_mc/m_080/ctmc_spark_horizon_2025_2075_rep1000.csv,1815,3ad6389f4df3124158696319f36797d24dedb47a0b93cc013a17e2230e6f9a68,2026-08-15 00:08:41 +03
ssp245/oat/m_120/ctmc_spark_horizon_2025_2075_rep1000.csv,C:/Users/oderin/Documents/drive/000000_tezim/0000_tezim/r_project_tez/outputs/ssp245/sensitivity/ctmc_mc/m_120/ctmc_spark_horizon_2025_2075_rep1000.csv,1784,4e4a42a7f30faea8b61fa0d2def4273d0f60c34ba7e571dfb1482a3b901f1e49,2026-08-15 00:08:41 +03
ssp245/oat/m_200/ctmc_spark_horizon_2025_2075_rep1000.csv,C:/Users/oderin/Documents/drive/000000_tezim/0000_tezim/r_project_tez/outputs/ssp245/sensitivity/ctmc_mc/m_200/ctmc_spark_horizon_2025_2075_rep1000.csv,1721,e0ec1c2a52d57ae801038ec048c4b3cc92bbc078f279be2e14bbef29b8908604,2026-08-15 00:08:41 +03
ssp245/oat/sensitivity_params.csv,C:/Users/oderin/Documents/drive/000000_tezim/0000_tezim/r_project_tez/outputs/ssp245/sensitivity/ctmc_mc/sensitivity_params.csv,289,de61e4a8ff500a0b5666fe271777a973a1cd642e0cfd88c73e817652370c302b,2026-08-15 00:08:41 +03
ssp245/oat/sensitivity_summary.csv,C:/Users/oderin/Documents/drive/000000_tezim/0000_tezim/r_project_tez/outputs/ssp245/sensitivity/ctmc_mc/sensitivity_summary.csv,19647,a241f02b52b9f25e611f25cf3c47f3f852df1d4f392f51c8f82a0de91472ed25,2026-08-15 00:08:41 +03
ssp245/oat/sensitivity_tornado.csv,C:/Users/oderin/Documents/drive/000000_tezim/0000_tezim/r_project_tez/outputs/ssp245/sensitivity/ctmc_mc/sensitivity_tornado.csv,752,4f5f6d0e51e2aed14009b8a614662837b14e7b592cf587470e27dcf3d81eb437,2026-08-15 00:08:41 +03
ssp245/oat/tbl_oat_delta_pp.csv,C:/Users/oderin/Documents/drive/000000_tezim/0000_tezim/r_project_tez/outputs/_canonical/ssp245/oat/tbl_oat_delta_pp.csv,947,339903f96a4350fdae5591d8f692d8f8a5b2bcbd1147e1b7478e3ab0175a8836,2026-08-15 17:34:47 +03
ssp245/oat/tbl_oat_pufuk.csv,C:/Users/oderin/Documents/drive/000000_tezim/0000_tezim/r_project_tez/outputs/_canonical/ssp245/oat/tbl_oat_pufuk.csv,1059,4304768ddf1220991555584cb99ea9cfa685c953097a3ede845349fb9197156a,2026-08-15 17:34:47 +03
ssp245/rainfall_CSI/CSI_comparison_3vs4.csv,C:/Users/oderin/Documents/drive/000000_tezim/0000_tezim/r_project_tez/outputs/ssp245/rainfall_CSI/CSI_comparison_3vs4.csv,6180,2176f069bfb76d0c12a871e1f4fcd103179de5864f29d26e34fde6b1d699372d,2026-08-15 00:53:18 +03
ssp245/rainfall_CSI/CSI_with_rainfall.csv,C:/Users/oderin/Documents/drive/000000_tezim/0000_tezim/r_project_tez/outputs/ssp245/rainfall_CSI/CSI_with_rainfall.csv,698375,4026b300ac268afd6038a6ce6faea51c7ed93c1c5b8e651c86d3b6c654e263d2,2026-08-15 00:53:18 +03
ssp245/rainfall_CSI/CSI_with_rainfall.rds,C:/Users/oderin/Documents/drive/000000_tezim/0000_tezim/r_project_tez/outputs/ssp245/rainfall_CSI/CSI_with_rainfall.rds,221748,f3a3b756b0394d24230afecf695e9121b95e9285502b61a4deddb2d12baa76f3,2026-08-15 00:53:18 +03
ssp245/rainfall_CSI/m_seasonal_modulation.csv,C:/Users/oderin/Documents/drive/000000_tezim/0000_tezim/r_project_tez/outputs/ssp245/rainfall_CSI/m_seasonal_modulation.csv,3210,227080307c167e22dd798f6204840492c4932eca0a56dd932b1b56a0748a345b,2026-08-15 00:53:18 +03
ssp245/rainfall_CSI/precipitation_monthly_summary.csv,C:/Users/oderin/Documents/drive/000000_tezim/0000_tezim/r_project_tez/outputs/ssp245/rainfall_CSI/precipitation_monthly_summary.csv,3037,478a8b170837b438903d6023aea90982131054b52e0bc933088c591e39bd6a5f,2026-08-15 00:53:18 +03
ssp245/simulation/ctmc_spark_horizon_2025_2075_rep1000.csv,C:/Users/oderin/Documents/drive/000000_tezim/0000_tezim/r_project_tez/outputs/ssp245/simulation/ctmc_spark_horizon_2025_2075_rep1000.csv,1799,35e97eeffbd2bd26e5719df0e452c548794cbc032f1493c37a46d937b7ea4394,2026-08-15 00:08:41 +03
ssp245/simulation/ctmc_spark_horizon_2025_2075_rep1000.rds,C:/Users/oderin/Documents/drive/000000_tezim/0000_tezim/r_project_tez/outputs/ssp245/simulation/ctmc_spark_horizon_2025_2075_rep1000.rds,827,dbf4c4dd0c25804105ad38f3e4a31a62668e26ef6e4c8d65ef1e12b92a2c3525,2026-08-15 00:53:18 +03
ssp245/simulation/ctmc_spark_monthly_2025_2075_rep1000.csv,C:/Users/oderin/Documents/drive/000000_tezim/0000_tezim/r_project_tez/outputs/ssp245/simulation/ctmc_spark_monthly_2025_2075_rep1000.csv,642124,cb99dcb23a484a0e3692ee583c0dbbc713a84e03a225407b46c3184d157a280a,2026-08-15 00:08:41 +03
ssp245/simulation/ctmc_spark_monthly_2025_2075_rep1000.rds,C:/Users/oderin/Documents/drive/000000_tezim/0000_tezim/r_project_tez/outputs/ssp245/simulation/ctmc_spark_monthly_2025_2075_rep1000.rds,172750,8a6d9ba36e17b99a1c395c8f4092aff074a2864dbd4ed765f66b1bbf0de538f9,2026-08-15 00:53:18 +03
ssp245/simulation/ctmc_spark_yearly_2025_2075_rep1000.csv,C:/Users/oderin/Documents/drive/000000_tezim/0000_tezim/r_project_tez/outputs/ssp245/simulation/ctmc_spark_yearly_2025_2075_rep1000.csv,86857,e37468b3fc1b90fff99aa1e7dfd55d4282f11e13e73592435e7678d140d1fdc9,2026-08-15 00:08:41 +03
ssp245/simulation/ctmc_spark_yearly_2025_2075_rep1000.rds,C:/Users/oderin/Documents/drive/000000_tezim/0000_tezim/r_project_tez/outputs/ssp245/simulation/ctmc_spark_yearly_2025_2075_rep1000.rds,24032,e13048d7457b6b782ff3e0fc4a0801ac9c23a88c504cc34d9eb0a7591889a348,2026-08-15 00:53:18 +03
ssp245/tables/tbl_country_contrib.csv,C:/Users/oderin/Documents/drive/000000_tezim/0000_tezim/r_project_tez/outputs/ssp245/tables/tbl_country_contrib.csv,2136,7678052debdfb09da3c2565ef727e033378581442abb062733c93af4c2c67948,2026-08-15 17:34:47 +03
ssp245/tables/tbl_csi_monthly.csv,C:/Users/oderin/Documents/drive/000000_tezim/0000_tezim/r_project_tez/outputs/ssp245/tables/tbl_csi_monthly.csv,2399,4f0c096a060477933574bb14ba1f55bc4c4e6eac631a1194e9c9338d2e3d6468,2026-08-15 17:34:47 +03
ssp245/tables/tbl_csi_monthly_SSP1-2.6_tr.csv,C:/Users/oderin/Documents/drive/000000_tezim/0000_tezim/r_project_tez/outputs/ssp245/tables/tbl_csi_monthly_SSP1-2.6_tr.csv,2422,01d35f89f3f841c0762184669a0bb3197effa40a2af0d58ccac883aec59e43f8,2026-08-15 17:34:47 +03
ssp245/tables/tbl_csi_monthly_SSP2-4.5_tr.csv,C:/Users/oderin/Documents/drive/000000_tezim/0000_tezim/r_project_tez/outputs/ssp245/tables/tbl_csi_monthly_SSP2-4.5_tr.csv,2399,4f0c096a060477933574bb14ba1f55bc4c4e6eac631a1194e9c9338d2e3d6468,2026-08-15 17:34:47 +03
ssp245/tables/tbl_csi_monthly_SSP5-8.5_tr.csv,C:/Users/oderin/Documents/drive/000000_tezim/0000_tezim/r_project_tez/outputs/ssp245/tables/tbl_csi_monthly_SSP5-8.5_tr.csv,2400,dcc171f115f668eef999bec83f625e0535dac21aebbe4d67b3ca9c4edda6fa46,2026-08-15 17:34:47 +03
ssp245/tables/tbl_decade.csv,C:/Users/oderin/Documents/drive/000000_tezim/0000_tezim/r_project_tez/outputs/ssp245/tables/tbl_decade.csv,783,1e9ec05cce699b9b65affa6109be24b3196991a96d5fa14fcff1dd5fb76ec255,2026-08-15 17:34:47 +03
ssp245/tables/tbl_eip_sdlog_district_month.csv,C:/Users/oderin/Documents/drive/000000_tezim/0000_tezim/r_project_tez/outputs/ssp245/tables/tbl_eip_sdlog_district_month.csv,1924,dae006f936a70af37e78b0cac9d487410a623d7d3294c6ddc1187fae7e2645c8,2026-08-15 17:34:47 +03
ssp245/tables/tbl_horizon.csv,C:/Users/oderin/Documents/drive/000000_tezim/0000_tezim/r_project_tez/outputs/ssp245/tables/tbl_horizon.csv,276,2e68bcde8045caa90f7554323b714ee0d55739388262a4f44a5f6e9c4cc4f322,2026-08-15 17:34:47 +03
ssp245/tables/tbl_import_summary.csv,C:/Users/oderin/Documents/drive/000000_tezim/0000_tezim/r_project_tez/outputs/ssp245/tables/tbl_import_summary.csv,296,29f6612441a41755fd75232dea358bd5a5b1ca4348d0d216647f1db5651b3d18,2026-08-15 17:34:47 +03
ssp245/tables/tbl_moran.csv,C:/Users/oderin/Documents/drive/000000_tezim/0000_tezim/r_project_tez/outputs/ssp245/tables/tbl_moran.csv,197,80b577170f98dbb8eb09380fa8eba235693b5164bd97f9e2810e4ae5bcf4d98d,2026-08-15 17:34:47 +03
ssp245/tables/tbl_param_ranges.csv,C:/Users/oderin/Documents/drive/000000_tezim/0000_tezim/r_project_tez/outputs/ssp245/tables/tbl_param_ranges.csv,221,194e84411bf6d69e800773f9095713ac8d8facb736698655f1e472156e04622b,2026-08-15 17:34:47 +03
ssp245/tables/tbl_prcc.csv,C:/Users/oderin/Documents/drive/000000_tezim/0000_tezim/r_project_tez/outputs/ssp245/tables/tbl_prcc.csv,457,533bb42967f528e54bb1e8b83ad08b26530f162e264fb5c05a2f4ef92ce5206e,2026-08-15 17:34:47 +03
ssp245/tables/tbl_prcc_param_ranges.csv,C:/Users/oderin/Documents/drive/000000_tezim/0000_tezim/r_project_tez/outputs/ssp245/tables/tbl_prcc_param_ranges.csv,271,d74ad2b5a04978bcb96cb426e90da25e92b02bf5a9005efc93cd01415e489ccf,2026-08-15 17:34:47 +03
ssp245/tables/tbl_season.csv,C:/Users/oderin/Documents/drive/000000_tezim/0000_tezim/r_project_tez/outputs/ssp245/tables/tbl_season.csv,169,fecab42cf501d269fb26e9f8ac85ea39aa5d087c7b918afe4c1ebef55444f263,2026-08-15 17:34:47 +03
